,year,target_area,no_of_place,sleepnights,accommodation,number_of_ppl,number_of_children,cost_total_trip,cost_total_per_person,satisfied,sex,age,month,living_area,target_beforesplit,transportation,reason,relationship_beforesplit,relationship1,relationship2,relationship3,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_14,target_15,target_16,target_17,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,transportation1,transportation2,transportation3,reason1,reason2,reason3,accommodation_1,accommodation_2,accommodation_3,accommodation_4,accommodation_5,accommodation_6,accommodation_7,accommodation_8,accommodation_9,accommodation_10,accommodation_11,accommodation_12,accommodation_13,accommodation_14
128,2018.0,32410,1,1,1,4.0,0.0,104648.64864864864,,4.0,2,45,12,11,"1,2,11",1,"12,8,2",1,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,32410,,,,,,,,,,,1,,,12,8,2,1.0,,,,,,,,,,,,,
129,2018.0,32060,1,2,1,2.0,0.0,140000.0,,4.0,1,52,12,11,"2,11",1,"5,1,10",1,1.0,,,,1.0,,,,,,,,,1.0,,,,,,32060,,,,,,,,,,,1,,,5,1,10,1.0,1.0,,,,,,,,,,,,
130,2018.0,23010,1,1,1,2.0,0.0,240000.0,,4.0,2,24,9,11,"2,11","2,6,5","1,2,5",3,3.0,,,,1.0,,,,,,,,,1.0,,,,,,23010,,,,,,,,,,,2,6,5,1,2,5,1.0,,,,,,,,,,,,,
131,2018.0,34340,1,1,11,4.0,0.0,200000.0,,4.0,2,51,9,11,"2,6,11",1,"4,11,5",1,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,34340,,,,,,,,,,,1,,,4,11,5,11.0,,,,,,,,,,,,,
132,2018.0,21090,1,2,1,4.0,0.0,150000.0,,4.0,2,47,9,11,"6,11",1,"5,12",1,1.0,,,,,,,,1.0,,,,,1.0,,,,,,21090,,,,,,,,,,,1,,,5,12,,1.0,1.0,,,,,,,,,,,,
134,2018.0,34030,1,3,3,2.0,0.0,100000.0,,4.0,2,71,7,11,6,"5,2",9,1,1.0,,,,,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,5,2,,9,,,3.0,3.0,3.0,,,,,,,,,,,
135,2018.0,32410,1,0,0,45.0,0.0,50000.0,,4.0,2,25,10,11,1,7,"2,3",5,5.0,,,1.0,,,,,,,,,,,,,,,,32410,,,,,,,,,,,7,,,2,3,,,,,,,,,,,,,,,
136,2018.0,32390,1,1,1,2.0,0.0,100000.0,,4.0,1,40,10,11,"1,6",1,8,3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,32390,,,,,,,,,,,1,,,8,,,1.0,,,,,,,,,,,,,
137,2018.0,32070,1,2,1,3.0,0.0,200000.0,,4.0,2,43,10,11,"2,6,16",1,"14,13,9",1,1.0,,,,1.0,,,,1.0,,,,,,,,,1.0,,32070,,,,,,,,,,,1,,,14,13,9,1.0,1.0,,,,,,,,,,,,
138,2018.0,35040,1,1,1,2.0,0.0,100000.0,,4.0,2,61,10,11,"6,11",1,"9,12",1,1.0,,,,,,,,1.0,,,,,1.0,,,,,,35040,,,,,,,,,,,1,,,9,12,,1.0,,,,,,,,,,,,,
140,2018.0,21140,1,2,1,3.0,0.0,399602.3856858848,,4.0,2,33,1,11,"1,2,6","2,5","6,8,2",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,21140,,,,,,,,,,,2,5,,6,8,2,1.0,1.0,,,,,,,,,,,,
141,2018.0,32030,1,1,1,2.0,0.0,200000.0,,4.0,1,51,4,11,"1,2,6",1,"8,1,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,8,1,2,1.0,,,,,,,,,,,,,
142,2018.0,23010,1,2,1,4.0,0.0,280000.0,,4.0,2,48,4,11,"1,2,6",1,"8,5,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23010,,,,,,,,,,,1,,,8,5,1,1.0,1.0,,,,,,,,,,,,
143,2018.0,39010,1,3,"1,3,4",3.0,0.0,500000.0,,5.0,2,34,4,11,"1,2,5,6","8,3","1,6,2",3,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,39010,,,,,,,,,,,8,3,,1,6,2,1.0,3.0,4.0,,,,,,,,,,,
144,2018.0,99999,1,2,"1,3",4.0,0.0,320000.0,,4.0,2,51,4,11,"1,2,6","2,5","2,1,8",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,99999,,,,,,,,,,,2,5,,2,1,8,1.0,3.0,,,,,,,,,,,,
146,2018.0,37020,1,2,1,2.0,0.0,280196.62921348313,,5.0,1,33,4,11,"1,2,6",1,"2,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,2,1,,1.0,1.0,,,,,,,,,,,,
148,2018.0,36460,1,1,1,5.0,0.0,185185.1851851852,,4.0,2,51,11,11,"1,2,6",1,"2,12,5",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36460,,,,,,,,,,,1,,,2,12,5,1.0,,,,,,,,,,,,,
149,2018.0,21090,1,1,1,4.0,0.0,184905.6603773585,,4.0,1,29,11,11,"1,6,7",1,"14,8,5",3,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,21090,,,,,,,,,,,1,,,14,8,5,1.0,,,,,,,,,,,,,
150,2018.0,31210,1,0,0,3.0,1.0,72000.0,,5.0,1,36,5,11,"1,6,7",1,"4,1,12",1,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,31210,,,,,,,,,,,1,,,4,1,12,,,,,,,,,,,,,,
151,2018.0,35010,1,2,5,4.0,2.0,170000.0,,4.0,2,38,5,11,"4,6,16",1,"13,6,11",1,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,35010,,,,,,,,,,,1,,,13,6,11,5.0,5.0,,,,,,,,,,,,
152,2018.0,31380,1,0,0,4.0,0.0,40000.0,,5.0,2,58,4,11,"1,2,4,6",1,"9,1,2",3,3.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,31380,,,,,,,,,,,1,,,9,1,2,,,,,,,,,,,,,,
153,2018.0,31100,1,0,0,4.0,0.0,55000.0,,4.0,2,44,4,11,"1,2,6",5,"3,8,14",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31100,,,,,,,,,,,5,,,3,8,14,,,,,,,,,,,,,,
154,2018.0,38350,1,1,1,4.0,0.0,175000.0,,4.0,1,58,4,11,"1,2,6,8",1,"1,2,14",2,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,38350,,,,,,,,,,,1,,,1,2,14,1.0,,,,,,,,,,,,,
155,2018.0,32010,1,0,0,3.0,0.0,45000.0,,4.0,2,28,4,11,"1,2,6",1,"3,8,12",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,3,8,12,,,,,,,,,,,,,,
156,2018.0,31370,1,1,1,22.0,0.0,26570.048309178743,,4.0,1,73,12,11,"1,2,6",1,"4,2,5",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,4,2,5,1.0,,,,,,,,,,,,,
157,2018.0,23010,1,0,0,5.0,0.0,56029.41176470589,,4.0,2,55,12,11,"1,2,6",1,"4,14,3",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23010,,,,,,,,,,,1,,,4,14,3,,,,,,,,,,,,,,
158,2018.0,21090,1,2,"1,3",6.0,0.0,123609.70677451971,,4.0,1,23,12,11,"1,2,4,6,9,15","2,5,6","8,3",3,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,21090,,,,,,,,,,,2,5,6,8,3,,1.0,3.0,,,,,,,,,,,,
159,2018.0,37020,1,3,1,3.0,1.0,240000.0,,4.0,1,47,6,11,"1,4,6,9",1,"13,2,12",1,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,37020,,,,,,,,,,,1,,,13,2,12,1.0,1.0,1.0,,,,,,,,,,,
160,2018.0,37060,1,2,1,4.0,1.0,200000.0,,4.0,2,48,6,11,"1,6,9",1,"2,6,14",1,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,37060,,,,,,,,,,,1,,,2,6,14,1.0,1.0,,,,,,,,,,,,
161,2018.0,31200,1,0,0,4.0,2.0,50000.0,,4.0,2,38,6,11,"1,2",1,"2,5",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31200,,,,,,,,,,,1,,,2,5,,,,,,,,,,,,,,,
162,2018.0,36310,1,2,"1,3",5.0,0.0,170000.0,,4.0,2,62,6,11,"1,2","2,10","11,5,2",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,36310,,,,,,,,,,,2,10,,11,5,2,1.0,3.0,,,,,,,,,,,,
163,2018.0,34380,1,2,1,4.0,1.0,150000.0,,4.0,1,17,4,11,"1,3,6",1,"2,10,8",1,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,34380,,,,,,,,,,,1,,,2,10,8,1.0,1.0,,,,,,,,,,,,
164,2018.0,31270,1,0,0,4.0,2.0,50000.0,,4.0,2,37,4,11,"2,5",1,"2,4",1,1.0,,,,1.0,,,1.0,,,,,,,,,,,,31270,,,,,,,,,,,1,,,2,4,,,,,,,,,,,,,,,
165,2018.0,29010,1,2,11,5.0,0.0,115000.0,,4.0,2,62,2,11,"2,4",1,"6,9,11",3,3.0,,,,1.0,,1.0,,,,,,,,,,,,,29010,,,,,,,,,,,1,,,6,9,11,11.0,11.0,,,,,,,,,,,,
166,2018.0,23310,1,0,0,2.0,0.0,85000.0,,4.0,1,33,9,11,"2,6,7",1,"14,8,2",3,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,23310,,,,,,,,,,,1,,,14,8,2,,,,,,,,,,,,,,
167,2018.0,32330,1,1,1,3.0,1.0,88333.33333333331,,4.0,2,35,9,11,"1,2,6",1,"2,8,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32330,,,,,,,,,,,1,,,2,8,1,1.0,,,,,,,,,,,,,
168,2018.0,32350,1,3,"1,3,6",4.0,0.0,158666.66666666666,,4.0,2,27,5,11,"1,2,5,6",2,"10,1,9",3,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,32350,,,,,,,,,,,2,,,10,1,9,1.0,3.0,6.0,,,,,,,,,,,
169,2018.0,32070,1,2,1,5.0,0.0,100000.0,,4.0,2,52,5,11,"1,2",1,"3,2,1",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,32070,,,,,,,,,,,1,,,3,2,1,1.0,1.0,,,,,,,,,,,,
171,2018.0,23310,1,2,1,5.0,1.0,250000.0,,4.0,2,41,2,11,"1,2,6,9",1,"1,2,6","1,2",1.0,2.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,23310,,,,,,,,,,,1,,,1,2,6,1.0,1.0,,,,,,,,,,,,
172,2018.0,37020,1,2,1,4.0,0.0,250000.0,,4.0,2,23,8,11,"2,4,5",1,"1,2,12",3,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,37020,,,,,,,,,,,1,,,1,2,12,1.0,1.0,,,,,,,,,,,,
173,2018.0,32060,1,0,0,4.0,0.0,100000.0,,5.0,1,68,8,11,3,1,"10,11,14",5,5.0,,,,,1.0,,,,,,,,,,,,,,32060,,,,,,,,,,,1,,,10,11,14,,,,,,,,,,,,,,
174,2018.0,36020,1,1,1,4.0,0.0,120000.0,,4.0,2,50,8,11,"1,2,6",1,"6,8,5",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36020,,,,,,,,,,,1,,,6,8,5,1.0,,,,,,,,,,,,,
176,2018.0,32010,1,1,1,6.0,0.0,190000.0,,4.0,1,57,2,11,"2,7",1,"2,6,5","1,5",1.0,5.0,,,1.0,,,,,1.0,,,,,,,,,,32010,,,,,,,,,,,1,,,2,6,5,1.0,,,,,,,,,,,,,
177,2018.0,32310,1,2,"1,3",8.0,0.0,250000.0,,4.0,2,22,2,11,"3,17","5,6","6,9,4",3,3.0,,,,,1.0,,,,,,,,,,,,,1.0,32310,,,,,,,,,,,5,6,,6,9,4,1.0,3.0,,,,,,,,,,,,
178,2018.0,31370,1,0,0,2.0,0.0,78527.6073619632,,4.0,2,28,12,11,"1,2,15",1,"4,5,2",3,3.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,31370,,,,,,,,,,,1,,,4,5,2,,,,,,,,,,,,,,
179,2018.0,31120,1,0,0,6.0,0.0,70000.0,,3.0,1,30,12,11,2,"2,5","8,4",3,3.0,,,,1.0,,,,,,,,,,,,,,,31120,,,,,,,,,,,2,5,,8,4,,,,,,,,,,,,,,,
180,2018.0,32010,1,0,0,4.0,0.0,100000.0,,4.0,2,47,12,11,"1,2",1,"2,1,4",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,32010,,,,,,,,,,,1,,,2,1,4,,,,,,,,,,,,,,
181,2018.0,23310,1,0,0,30.0,0.0,8000.0,,4.0,2,79,9,11,"2,4,6,7",6,"15,3,4",5,5.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,23310,,,,,,,,,,,6,,,15,3,4,,,,,,,,,,,,,,
182,2018.0,31110,1,0,0,2.0,0.0,30000.0,,4.0,1,18,12,11,9,"2,5","2,13,14",3,3.0,,,,,,,,,,,1.0,,,,,,,,31110,,,,,,,,,,,2,5,,2,13,14,,,,,,,,,,,,,,
183,2018.0,23310,1,0,0,2.0,0.0,100000.0,,4.0,1,41,12,11,"1,2",1,"2,4,3",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,23310,,,,,,,,,,,1,,,2,4,3,,,,,,,,,,,,,,
184,2018.0,31270,1,0,0,4.0,2.0,78048.78048780488,,4.0,2,36,12,11,5,1,"10,14,8",1,1.0,,,,,,,1.0,,,,,,,,,,,,31270,,,,,,,,,,,1,,,10,14,8,,,,,,,,,,,,,,
185,2018.0,37010,1,2,1,6.0,2.0,120000.0,,4.0,1,36,7,11,"1,2,6",1,"11,1,14",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,37010,,,,,,,,,,,1,,,11,1,14,1.0,1.0,,,,,,,,,,,,
186,2018.0,31260,1,0,0,4.0,1.0,50000.0,,4.0,2,64,7,11,"1,2,6",1,"8,14,2",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31260,,,,,,,,,,,1,,,8,14,2,,,,,,,,,,,,,,
187,2018.0,32030,1,0,0,2.0,0.0,50000.0,,4.0,1,67,7,11,"1,2",1,"14,1,8",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,32030,,,,,,,,,,,1,,,14,1,8,,,,,,,,,,,,,,
188,2018.0,34380,1,1,1,2.0,0.0,150000.0,,5.0,2,27,7,11,"1,2,5",1,"5,4,1",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,34380,,,,,,,,,,,1,,,5,4,1,1.0,,,,,,,,,,,,,
189,2018.0,32330,1,0,0,30.0,0.0,80000.0,,4.0,2,56,7,11,"1,4,6",7,"14,3,9",5,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,32330,,,,,,,,,,,7,,,14,3,9,,,,,,,,,,,,,,
191,2018.0,32030,1,2,1,5.0,0.0,222826.08695652173,,4.0,1,48,7,11,"1,4,6",1,"8,1,12",4,4.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,32030,,,,,,,,,,,1,,,8,1,12,1.0,1.0,,,,,,,,,,,,
192,2018.0,37020,1,0,0,4.0,0.0,108461.53846153844,,4.0,1,26,7,11,"1,4,6",1,"8,1,5",3,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,37020,,,,,,,,,,,1,,,8,1,5,,,,,,,,,,,,,,
193,2018.0,31370,1,1,1,8.0,2.0,190338.1642512077,,4.0,2,46,8,11,"1,6",1,"5,1,11",1,1.0,,,1.0,,,,,1.0,,,,,,,,,,,31370,,,,,,,,,,,1,,,5,1,11,1.0,,,,,,,,,,,,,
194,2018.0,23310,1,0,0,5.0,0.0,43859.64912280701,,4.0,1,23,8,11,"1,2,6",1,"5,1,9",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,23310,,,,,,,,,,,1,,,5,1,9,,,,,,,,,,,,,,
195,2018.0,31210,1,1,11,2.0,0.0,180000.0,,5.0,1,24,2,11,"2,6,7","6,5","2,14,10",3,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,31210,,,,,,,,,,,6,5,,2,14,10,11.0,,,,,,,,,,,,,
196,2018.0,32030,1,1,1,5.0,0.0,174468.085106383,,4.0,2,28,11,11,"1,6,7",1,"11,2,8",3,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,32030,,,,,,,,,,,1,,,11,2,8,1.0,,,,,,,,,,,,,
197,2018.0,32010,1,1,1,6.0,2.0,82142.85714285716,,4.0,1,38,11,11,"1,2,6",1,"7,12","1,3",1.0,3.0,,1.0,1.0,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,7,12,,1.0,,,,,,,,,,,,,
198,2018.0,32310,1,1,1,4.0,1.0,88188.97637795276,,4.0,2,43,11,11,"1,2,6",1,"9,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32310,,,,,,,,,,,1,,,9,8,,1.0,,,,,,,,,,,,,
199,2018.0,34030,1,2,1,3.0,1.0,155000.0,,4.0,2,29,2,11,"2,6",1,"2,12,8",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,34030,,,,,,,,,,,1,,,2,12,8,1.0,1.0,,,,,,,,,,,,
200,2018.0,31380,1,0,0,4.0,0.0,60000.0,,3.0,2,48,1,11,"1,2,5",1,"2,4,8",1,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,31380,,,,,,,,,,,1,,,2,4,8,,,,,,,,,,,,,,
201,2018.0,31280,1,0,0,2.0,0.0,89000.0,,4.0,1,62,1,11,"1,7",1,"14,8,4",1,1.0,,,1.0,,,,,,1.0,,,,,,,,,,31280,,,,,,,,,,,1,,,14,8,4,,,,,,,,,,,,,,
202,2018.0,31100,1,0,0,2.0,0.0,38200.0,,4.0,1,41,1,11,"1,3",5,"2,4,3",3,3.0,,,1.0,,1.0,,,,,,,,,,,,,,31100,,,,,,,,,,,5,,,2,4,3,,,,,,,,,,,,,,
203,2018.0,32010,1,0,0,2.0,0.0,83000.0,,4.0,1,22,1,11,"1,2",1,"2,4,1",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,32010,,,,,,,,,,,1,,,2,4,1,,,,,,,,,,,,,,
205,2018.0,38110,1,1,3,2.0,0.0,129814.5400593472,,4.0,1,20,4,11,1,"6,5","2,5",3,3.0,,,1.0,,,,,,,,,,,,,,,,38110,,,,,,,,,,,6,5,,2,5,,3.0,,,,,,,,,,,,,
207,2018.0,32010,1,0,0,3.0,1.0,64000.0,,4.0,2,37,5,11,"2,6",1,"9,5,8",1,1.0,,,,1.0,,,,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,9,5,8,,,,,,,,,,,,,,
208,2018.0,21090,1,0,0,2.0,0.0,79453.125,,4.0,1,71,5,11,"1,2,6",1,"1,2,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,21090,,,,,,,,,,,1,,,1,2,8,,,,,,,,,,,,,,
209,2018.0,31270,1,0,0,4.0,1.0,50000.0,,4.0,1,41,11,11,"1,2",1,"8,2,1",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31270,,,,,,,,,,,1,,,8,2,1,,,,,,,,,,,,,,
210,2018.0,32370,1,0,0,3.0,1.0,50000.0,,4.0,2,37,11,11,"1,2,12",1,"13,2,8",1,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,32370,,,,,,,,,,,1,,,13,2,8,,,,,,,,,,,,,,
212,2018.0,31260,1,0,0,3.0,1.0,59956.95839311333,,4.0,2,38,7,11,"1,2",1,"11,9,4",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31260,,,,,,,,,,,1,,,11,9,4,,,,,,,,,,,,,,
213,2018.0,32010,1,1,1,4.0,0.0,130645.1612903226,,4.0,1,19,7,11,"1,5,6",1,"11,10",3,3.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,32010,,,,,,,,,,,1,,,11,10,,1.0,,,,,,,,,,,,,
214,2018.0,31130,1,0,0,3.0,0.0,80000.0,,4.0,2,54,7,11,"1,2,6",1,"5,11,3",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,31130,,,,,,,,,,,1,,,5,11,3,,,,,,,,,,,,,,
215,2018.0,31380,1,0,0,2.0,0.0,48500.0,,4.0,2,54,3,11,"1,2",1,"2,4,5",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,31380,,,,,,,,,,,1,,,2,4,5,,,,,,,,,,,,,,
216,2018.0,31260,1,0,0,3.0,1.0,40000.0,,4.0,2,36,3,11,"2,9",1,"13,3,5",1,1.0,,,,1.0,,,,,,,1.0,,,,,,,,31260,,,,,,,,,,,1,,,13,3,5,,,,,,,,,,,,,,
217,2018.0,32060,1,1,11,3.0,0.0,202000.0,,3.0,2,47,3,11,"1,2,6",1,"1,2,6",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32060,,,,,,,,,,,1,,,1,2,6,11.0,,,,,,,,,,,,,
218,2018.0,31370,1,1,1,4.0,0.0,146715.32846715327,,4.0,1,22,7,11,"1,2,8,12","2,5,10","9,10,4",3,3.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,31370,,,,,,,,,,,2,5,10,9,10,4,1.0,,,,,,,,,,,,,
219,2018.0,32040,1,2,1,4.0,0.0,203993.0555555556,,4.0,2,46,7,11,"1,2,6",1,"2,1,8",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,32040,,,,,,,,,,,1,,,2,1,8,1.0,1.0,,,,,,,,,,,,
220,2018.0,36020,1,1,1,2.0,0.0,195260.663507109,,5.0,2,28,7,11,"1,2,5",1,"2,1,8",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,36020,,,,,,,,,,,1,,,2,1,8,1.0,,,,,,,,,,,,,
221,2018.0,32010,1,0,0,2.0,0.0,50000.0,,4.0,2,52,6,11,"1,2",1,"1,11,14",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,32010,,,,,,,,,,,1,,,1,11,14,,,,,,,,,,,,,,
222,2018.0,31270,1,0,0,3.0,1.0,30000.0,,4.0,2,29,6,11,"1,2",1,"2,1,3",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31270,,,,,,,,,,,1,,,2,1,3,,,,,,,,,,,,,,
223,2018.0,36020,1,1,1,2.0,0.0,177991.1894273128,,4.0,1,33,6,11,"1,2,6",1,"2,8,1",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,36020,,,,,,,,,,,1,,,2,8,1,1.0,,,,,,,,,,,,,
224,2018.0,31240,1,0,0,4.0,0.0,100000.0,,4.0,2,28,11,11,"1,2,17",1,"1,8,2",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,31240,,,,,,,,,,,1,,,1,8,2,,,,,,,,,,,,,,
225,2018.0,32010,1,0,0,4.0,0.0,60000.0,,4.0,1,18,11,11,"1,2,5,16,17",6,"1,2,9",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,1.0,32010,,,,,,,,,,,6,,,1,2,9,,,,,,,,,,,,,,
226,2018.0,32030,1,1,1,4.0,0.0,133425.4143646409,,4.0,2,48,11,11,"1,2,16",1,"8,2,14",1,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,32030,,,,,,,,,,,1,,,8,2,14,1.0,,,,,,,,,,,,,
227,2018.0,31270,1,0,0,2.0,0.0,70000.0,,4.0,2,37,3,11,"1,2",1,"8,4",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,31270,,,,,,,,,,,1,,,8,4,,,,,,,,,,,,,,,
228,2018.0,31350,1,0,0,2.0,0.0,88448.27586206896,,4.0,1,42,3,11,"1,2,5",1,"2,4,8",3,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,31350,,,,,,,,,,,1,,,2,4,8,,,,,,,,,,,,,,
229,2018.0,35040,1,1,1,4.0,0.0,160000.0,,4.0,2,49,3,11,"1,2,6",1,"2,11,8",3,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,35040,,,,,,,,,,,1,,,2,11,8,1.0,,,,,,,,,,,,,
230,2018.0,31240,1,0,0,2.0,0.0,60937.5,,4.0,1,28,9,11,"1,6",1,"1,4,8",3,3.0,,,1.0,,,,,1.0,,,,,,,,,,,31240,,,,,,,,,,,1,,,1,4,8,,,,,,,,,,,,,,
231,2018.0,32010,1,1,1,6.0,0.0,74128.44036697247,,4.0,2,24,10,11,1,"2,5","9,6,3",3,3.0,,,1.0,,,,,,,,,,,,,,,,32010,,,,,,,,,,,2,5,,9,6,3,1.0,,,,,,,,,,,,,
232,2018.0,23310,1,0,0,8.0,0.0,19090.90909090909,,4.0,2,71,11,11,"2,6,7",8,"4,10,12",5,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,23310,,,,,,,,,,,8,,,4,10,12,,,,,,,,,,,,,,
233,2018.0,99999,1,2,1,4.0,0.0,155000.0,,4.0,2,19,1,11,"1,2,8","5,2","9,2,8",3,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,99999,,,,,,,,,,,5,2,,9,2,8,1.0,1.0,,,,,,,,,,,,
234,2018.0,32010,1,0,0,2.0,0.0,46511.62790697674,,4.0,2,34,10,11,"1,2","2,5","3,8,2",3,3.0,,,1.0,1.0,,,,,,,,,,,,,,,32010,,,,,,,,,,,2,5,,3,8,2,,,,,,,,,,,,,,
235,2018.0,32010,1,0,0,2.0,0.0,44680.85106382978,,4.0,1,28,10,11,1,"2,5","5,12",3,3.0,,,1.0,,,,,,,,,,,,,,,,32010,,,,,,,,,,,2,5,,5,12,,,,,,,,,,,,,,,
236,2018.0,21090,1,1,1,3.0,0.0,176000.0,,4.0,2,48,10,11,"1,2,6,7,8",1,"1,8,2",1,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,21090,,,,,,,,,,,1,,,1,8,2,1.0,,,,,,,,,,,,,
237,2018.0,32390,1,0,0,35.0,0.0,37500.0,,5.0,2,60,10,11,"1,2",7,"1,2,14",5,5.0,,,1.0,1.0,,,,,,,,,,,,,,,32390,,,,,,,,,,,7,,,1,2,14,,,,,,,,,,,,,,
238,2018.0,33380,1,1,1,2.0,0.0,150920.245398773,,4.0,1,31,10,11,"1,2,6",1,"2,11,1",1,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,33380,,,,,,,,,,,1,,,2,11,1,1.0,,,,,,,,,,,,,
239,2018.0,32030,1,1,1,4.0,0.0,126699.0291262136,,5.0,2,26,10,11,"1,6,16,17",1,"1,2,8",3,3.0,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,32030,,,,,,,,,,,1,,,1,2,8,1.0,,,,,,,,,,,,,
240,2018.0,31370,1,0,0,4.0,0.0,70000.0,,4.0,2,18,12,11,"1,2",1,"1,14,2",1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,31370,,,,,,,,,,,1,,,1,14,2,,,,,,,,,,,,,,
241,2018.0,36370,1,1,1,4.0,0.0,139386.79245283018,,4.0,2,61,12,11,"1,2,7",1,"14,2,1",3,3.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,36370,,,,,,,,,,,1,,,14,2,1,1.0,,,,,,,,,,,,,
