,year,sex,age,age,month,living_area,satisfied,cost_total_trip,number_of_children,number_of_ppl,A6_1,A6_2,A6_3,A6_4,A6_5,A6_6,A6_7,A6_8,A6_9,A6_10,A6_11,A6_12,A6_13,A6_14,D_TRA1_SMONTH,D_TRA2_SMONTH,D_TRA3_SMONTH,D_TRA4_SMONTH,D_TRA5_SMONTH,D_TRA6_SMONTH,D_TRA7_SMONTH,D_TRA8_SMONTH,D_TRA1_1_SPOT1,D_TRA1_1_SPOT2,D_TRA1_1_SPOT3,D_TRA1_1_SPOT4,D_TRA1_1_SPOT5,D_TRA1_1_SPOT6,D_TRA1_1_SPOT7,D_TRA1_1_SPOT8,D_TRA1_1_SPOT9,D_TRA1_1_SPOT10,D_TRA2_1_SPOT1,D_TRA2_1_SPOT2,D_TRA2_1_SPOT3,D_TRA2_1_SPOT4,D_TRA2_1_SPOT5,D_TRA2_1_SPOT6,D_TRA2_1_SPOT7,D_TRA2_1_SPOT8,D_TRA2_1_SPOT9,D_TRA2_1_SPOT10,D_TRA3_1_SPOT1,D_TRA3_1_SPOT2,D_TRA3_1_SPOT3,D_TRA3_1_SPOT4,D_TRA3_1_SPOT5,D_TRA3_1_SPOT6,D_TRA3_1_SPOT7,D_TRA3_1_SPOT8,D_TRA3_1_SPOT9,D_TRA3_1_SPOT10,D_TRA4_1_SPOT1,D_TRA4_1_SPOT2,D_TRA4_1_SPOT3,D_TRA4_1_SPOT4,D_TRA4_1_SPOT5,D_TRA4_1_SPOT6,D_TRA4_1_SPOT7,D_TRA4_1_SPOT8,D_TRA4_1_SPOT9,D_TRA4_1_SPOT10,D_TRA5_1_SPOT1,D_TRA5_1_SPOT2,D_TRA5_1_SPOT3,D_TRA5_1_SPOT4,D_TRA5_1_SPOT5,D_TRA5_1_SPOT6,D_TRA5_1_SPOT7,D_TRA5_1_SPOT8,D_TRA5_1_SPOT9,D_TRA5_1_SPOT10,D_TRA6_1_SPOT1,D_TRA6_1_SPOT2,D_TRA6_1_SPOT3,D_TRA6_1_SPOT4,D_TRA6_1_SPOT5,D_TRA6_1_SPOT6,D_TRA6_1_SPOT7,D_TRA6_1_SPOT8,D_TRA6_1_SPOT9,D_TRA6_1_SPOT10,D_TRA7_1_SPOT1,D_TRA7_1_SPOT2,D_TRA7_1_SPOT3,D_TRA7_1_SPOT4,D_TRA7_1_SPOT5,D_TRA7_1_SPOT6,D_TRA7_1_SPOT7,D_TRA7_1_SPOT8,D_TRA7_1_SPOT9,D_TRA7_1_SPOT10,D_TRA8_1_SPOT1,D_TRA8_1_SPOT2,D_TRA8_1_SPOT3,D_TRA8_1_SPOT4,D_TRA8_1_SPOT5,D_TRA8_1_SPOT6,D_TRA8_1_SPOT7,D_TRA8_1_SPOT8,D_TRA8_1_SPOT9,D_TRA8_1_SPOT10,D_TRA1_S_Day,D_TRA2_S_Day,D_TRA3_S_Day,D_TRA4_S_Day,D_TRA5_S_Day,D_TRA6_S_Day,D_TRA7_S_Day,D_TRA8_S_Day,target_area,no_of_place,month,sleepnights,accommodation,target_beforesplit,transportation,reason,relationship_beforesplit
13824,2019.0,1,5,5,5,35,4.0,150000.0,0.0,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,34060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,34060,1,,0,,"1,2",1,"5,3,2",1
13825,2019.0,2,4,4,5,35,4.0,112000.0,0.0,2.0,,,,,,,,,,,,,,,5.0,,,,,,,,36480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36480,1,,0,,"1,2",1,"3,2,12",1
13826,2019.0,2,7,7,5,35,4.0,210000.0,0.0,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,35020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35020,1,,0,,"1,2",1,"2,12,1",1
13827,2019.0,1,2,2,5,35,5.0,330000.0,0.0,4.0,,2.0,,,,,,,,,,,,,5.0,,,,,,,,11010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,11010,1,,1,2,"2,6,17","6,5,2","6,4,14",3
13828,2019.0,2,4,4,6,35,5.0,190000.0,0.0,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,3",1,"1,2,12",1
13829,2019.0,2,2,2,6,35,3.0,250000.0,0.0,4.0,,,,,,,,,,,,,,,6.0,,,,,,,,11010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,11010,1,,0,,"1,9",1,"5,1",3
13830,2019.0,1,5,5,6,35,5.0,253000.0,0.0,2.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,32060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32060,1,,1,3,"1,6",1,"1,2,8",1
13831,2019.0,2,5,5,6,35,5.0,289990.0,0.0,4.0,,,,,,,,,,,,,,,6.0,,,,,,,,36010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36010,1,,0,,"1,2",1,"8,4,12",4
13832,2019.0,1,4,4,6,35,4.0,300000.0,0.0,2.0,,2.0,,,,,,,,,,,,,6.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36020,1,,1,2,"1,2,3",1,"12,11,4",3
13833,2019.0,2,2,2,6,35,5.0,350000.0,0.0,4.0,,,,,,,,,,,,,,,6.0,,,,,,,,21040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21040,1,,0,,"2,9,11",1,"12,8,14",4
13834,2019.0,1,2,2,6,35,4.0,160000.0,0.0,2.0,,,,,,,,,,,,,,,6.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,2,16","6,10",11,3
13835,2019.0,1,4,4,6,35,4.0,1599990.0,1.0,5.0,,,3.0,,,,,,,,,,,,6.0,6.0,,,,,,,39020.0,,,,,,,,,,31020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,"39020,31020",2,,"1,0",3,"1,4,5,16","3,10,4",11,1
13836,2019.0,2,5,5,6,35,4.0,292000.0,0.0,4.0,,,3.0,,,,,,,,,,,,6.0,,,,,,,,38350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,38350,1,,1,3,"1,2,6",1,"2,1",3
13837,2019.0,2,7,7,6,35,5.0,199000.0,,1.0,,,,,,,,,9.0,,,,,,6.0,,,,,,,,37020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,37020,1,,2,9,"1,4,6","2,5","2,1,13",
13838,2019.0,1,4,4,7,35,4.0,125020.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35360,1,,0,,1,1,8,3
13839,2019.0,2,2,2,7,35,4.0,117000.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,34340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,34340,1,,0,,"1,4",1,8,1
13840,2019.0,1,3,3,7,35,4.0,80000.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35350,1,,0,,2,1,2,1
13841,2019.0,1,5,5,7,35,4.0,60000.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,2,1,"5,3",2
13842,2019.0,2,5,5,7,35,4.0,151990.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,35020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35020,1,,0,,2,1,2,3
13843,2019.0,1,5,5,7,35,4.0,400000.0,0.0,2.0,,,3.0,,,,,,,,,,,,7.0,,,,,,,,21050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,21050,1,,1,3,"1,2,6",1,"2,9",1
13844,2019.0,1,2,2,7,35,4.0,100000.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,35310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35310,1,,0,,2,1,5,3
13845,2019.0,1,2,2,8,35,4.0,300000.0,0.0,4.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,36380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,36380,1,,1,3,"1,6",1,"2,1",3
13846,2019.0,2,5,5,8,35,4.0,200000.0,0.0,4.0,,,,,,,,,,,,,,,8.0,,,,,,,,35050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35050,1,,0,,"1,11",1,2,3
13847,2019.0,2,4,4,8,35,4.0,300000.0,2.0,4.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,3,"1,2,6,11",1,"4,2",1
13848,2019.0,1,3,3,8,35,4.0,500000.0,0.0,4.0,,,,,,,,,,10.0,,,,,8.0,,,,,,,,38090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,38090,1,,1,10,"1,2,11",1,"1,2",3
13849,2019.0,2,2,2,8,35,4.0,400000.0,0.0,4.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,34380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,34380,1,,1,3,1,8,"1,2",3
13850,2019.0,2,3,3,8,35,4.0,300000.0,1.0,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,11",1,"1,2",1
13851,2019.0,1,7,7,7,35,4.0,126000.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,36010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36010,1,,0,,2,1,2,3
13852,2019.0,1,2,2,7,35,4.0,100010.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,36320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36320,1,,0,,6,1,8,5
13853,2019.0,2,6,6,7,35,4.0,160000.0,0.0,4.0,,,,,,,,,,,,,,,7.0,,,,,,,,36030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36030,1,,0,,1,1,"2,8,14",3
13854,2019.0,2,7,7,7,35,4.0,82000.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,1,1,2,1
13855,2019.0,2,4,4,7,35,4.0,88990.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,1,1,2,3
13856,2019.0,1,3,3,7,35,4.0,220020.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36360,1,,0,,"1,6",1,"8,12,2",1
13857,2019.0,2,5,5,7,35,4.0,121020.0,0.0,3.0,,,,,,,,,,,,,,,7.0,,,,,,,,36360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36360,1,,0,,6,1,2,1
13858,2019.0,1,4,4,7,35,4.0,85020.0,0.0,2.0,,,,,,,,,,,,,,,7.0,,,,,,,,35340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35340,1,,0,,6,1,"8,2",3
13859,2019.0,1,7,7,9,35,5.0,1050000.0,1.0,5.0,,,,4.0,,,,,,,,,,,9.0,9.0,,,,,,,35360.0,,,,,,,,,,32350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"35360,32350",2,,"0,1",4,"1,7",1,"5,14,1",1
13860,2019.0,1,4,4,9,35,5.0,2120000.0,1.0,4.0,,,3.0,,,,,,,,,,,,9.0,8.0,,,,,,,35020.0,,,,,,,,,,39020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,"35020,39020",2,,"1,3",3,"1,6,15","3,8","12,1,2",1
13861,2019.0,2,4,4,10,35,5.0,54500.0,0.0,3.0,,,,,,,,,,,,,,,10.0,,,,,,,,35050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35050,1,,0,,"1,2,6",1,"2,1",3
13862,2019.0,1,2,2,10,35,5.0,146500.0,0.0,4.0,,,,,,,,8.0,,,,,,,10.0,10.0,,,,,,,34020.0,,,,,,,,,,36040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,"34020,36040",2,,"1,0",8,"1,2,4,6",1,"1,2,6",3
13863,2019.0,1,4,4,10,35,5.0,47000.0,0.0,4.0,,,,,,,,,,,,,,,10.0,10.0,,,,,,,24020.0,,,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"24020,35040",2,,"0,0",,"1,2,6",1,"1,14,2",4
13864,2019.0,1,3,3,10,35,4.0,51800.0,1.0,3.0,,,,,,,,,,,,,,,10.0,,,,,,,,35320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35320,1,,0,,"1,2,6,7",1,"9,4,1",1
13865,2019.0,2,2,2,10,35,5.0,47500.0,0.0,2.0,,,,,,,,,,,,,,,10.0,10.0,,,,,,,36450.0,,,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,"36450,35040",2,,"0,0",,"1,2,6",1,"2,8,1",3
13866,2019.0,2,4,4,8,35,4.0,200000.0,0.0,4.0,,,,,,,,,,,,,,,8.0,,,,,,,,35330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35330,1,,0,,"1,2,6",1,"2,1",3
13867,2019.0,2,5,5,8,35,3.0,350000.0,0.0,5.0,,,,,,,,,,,,,,,8.0,,,,,,,,35330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35330,1,,0,,"1,2",1,"2,8",3
13868,2019.0,1,5,5,8,35,4.0,300000.0,0.0,2.0,,,,,,,,,,,,,,,8.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,6,11",1,"2,1",1
13869,2019.0,1,2,2,8,35,4.0,600000.0,0.0,4.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,3,"1,2,6",1,"2,1",3
13870,2019.0,2,2,2,8,35,4.0,499980.0,0.0,3.0,,,3.0,,,,,,,,,,,,8.0,,,,,,,,32040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32040,1,,1,3,"1,6,11",8,"2,1",3
13871,2019.0,2,6,6,10,35,5.0,367000.0,0.0,2.0,1.0,,,,,,,,,,,,,,10.0,,,,,,,,32040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,32040,1,,1,1,"1,2,6,9","2,6","2,11,1",1
13872,2019.0,2,5,5,10,35,5.0,535000.0,0.0,2.0,1.0,,,,,,,,,,,,,,10.0,10.0,,,,,,,21090.0,,,,,,,,,,35320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,"21090,35320",2,,"1,1",1,"1,2,6,9,11",1,"4,5,2",1
13873,2019.0,1,5,5,10,35,4.0,335000.0,0.0,2.0,1.0,,,,,,,,,,,,,,10.0,10.0,,,,,,,35380.0,,,,,,,,,,21050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"35380,21050",2,,"0,1",1,"1,2,6",1,"1,14",1
13874,2019.0,1,4,4,10,35,5.0,365010.0,1.0,3.0,,,3.0,,,,,,,,,,,,10.0,10.0,,,,,,,35020.0,,,,,,,,,,31230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,"35020,31230",2,,"0,1",3,"1,2,6,7,9",1,"1,11",1
13875,2019.0,2,2,2,11,35,5.0,120000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,36030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36030,1,,0,,"1,6",1,"5,4",1
13876,2019.0,2,3,3,11,35,5.0,129990.0,0.0,3.0,,,,,,,,,,,,,,,11.0,,,,,,,,21120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,21120,1,,0,,"1,6",1,"14,5",1
13877,2019.0,2,4,4,11,35,5.0,89000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,24010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,24010,1,,0,,"1,6",1,14,1
13878,2019.0,2,7,7,11,35,5.0,98000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,36310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36310,1,,0,,1,1,14,1
13879,2019.0,2,5,5,11,35,5.0,75000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,"2,6",1,5,1
13880,2019.0,1,7,7,12,35,5.0,46000.0,0.0,5.0,,,,,,,,,,,,,,,12.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35380,1,,0,,"1,2,6",1,"8,9,3",1
13881,2019.0,2,4,4,12,35,5.0,31520.0,0.0,2.0,,,,,,,,,,,,,,,12.0,,,,,,,,35050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35050,1,,0,,"1,2,6",1,"4,3,2",1
13882,2019.0,1,2,2,12,35,5.0,59000.0,0.0,3.0,,,,,,,,,,,,,,,12.0,,,,,,,,36020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36020,1,,0,,"1,6",1,"1,3,4",3
13883,2019.0,2,5,5,12,35,5.0,40520.0,0.0,5.0,,,,,,,,,,,,,,,12.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,"1,6",1,"14,2,1",3
13884,2019.0,2,2,2,12,35,4.0,42300.0,0.0,2.0,,,,4.0,,,,,,,,,,,12.0,,,,,,,,35380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,35380,1,,1,4,"2,6",1,"4,5,2",3
13885,2019.0,2,3,3,12,35,5.0,72800.0,0.0,5.0,,,,,,,,,,,,,,,12.0,,,,,,,,35320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35320,1,,0,,"1,2,6,7",1,"10,11,14",3
13886,2019.0,1,3,3,11,35,5.0,302000.0,0.0,4.0,,,,,,,,,,,,12.0,,,11.0,,,,,,,,31070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,31070,1,,1,12,"1,6",1,"14,5",1
13887,2019.0,1,6,6,11,35,5.0,198000.0,0.0,2.0,,,,,,,,,,,,12.0,,,11.0,,,,,,,,34050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,34050,1,,1,12,"6,11",1,5,1
13888,2019.0,1,2,2,11,35,5.0,147000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,35330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35330,1,,0,,1,1,"5,14",1
13889,2019.0,1,7,7,11,35,5.0,89000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,35040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35040,1,,0,,"6,11",1,5,1
13890,2019.0,2,6,6,11,35,5.0,105000.0,0.0,2.0,,,,,,,,,,,,,,,11.0,,,,,,,,36380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,36380,1,,0,,"1,6",1,"14,5",1
13891,2019.0,2,2,2,1,35,4.0,98010.0,0.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,35340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,35340,1,,0,,"2,7",1,"2,8",3
