,year,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,target_area7,target_area8,target_area9,target_area10,target_area11,no_of_place,sleepnights_1,sleepnights_2,sleepnights_3,sleepnights_4,sleepnights_5,sleepnights_6,sleepnights_7,sleepnights_8,accommodation_1,accommodation_2,accommodation_3,number_of_ppl,number_of_children,cost_total_trip,satisfied,sex,age,month,living_area,transportation1,transportation2,transportation3,reason1,reason2,reason3,relationship1,relationship2,relationship3,target
4592,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,80000,5,2,40,6,9,1,0,0,5,0,0,1,0,0,"힐링,호캉스"
4593,2020,31100,11160,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,12,12,2,0,344000,4,2,37,1,9,1,0,0,7,0,0,3,0,0,"식도락,맛집투어"
4594,2020,31100,31100,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,142000,3,1,43,1,9,1,0,0,4,12,5,1,0,0,"힐링,호캉스"
4595,2020,32030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,180000,4,2,43,5,9,1,0,0,2,0,0,1,0,0,"힐링,호캉스"
4596,2020,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,100000,4,2,21,11,9,6,0,0,5,15,0,0,0,0,"식도락,맛집투어"
4597,2020,32060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,200000,4,1,69,12,9,1,0,0,8,0,0,1,0,0,"식도락,맛집투어"
4598,2020,31240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,31000,3,2,56,1,9,1,0,0,11,0,0,3,0,0,"힐링,호캉스"
4599,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,105501,4,1,38,1,9,1,0,0,2,14,13,1,0,0,엑티비티
4600,2020,34360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,245499,4,1,38,2,9,1,0,0,8,5,1,1,0,0,"식도락,맛집투어"
4601,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,154503,4,2,41,2,9,1,0,0,13,10,2,1,0,0,엑티비티
4602,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,117999,4,1,37,3,9,1,0,0,14,2,0,1,0,0,엑티비티
4603,2020,23050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,151000,5,2,61,10,9,1,0,0,2,4,0,3,0,0,"식도락,맛집투어"
4604,2020,11190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,48000,3,2,37,5,9,1,0,0,4,5,3,1,0,0,"힐링,호캉스"
4605,2020,11020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,122000,4,2,57,3,9,6,2,0,3,5,2,3,0,0,엑티비티
4606,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,120000,4,1,25,9,9,6,5,0,4,9,10,3,0,0,엑티비티
4607,2020,11230,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,450000,4,2,22,9,9,6,0,0,6,9,12,3,0,0,"힐링,호캉스"
4608,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,40000,4,1,19,6,9,6,5,2,10,4,2,3,0,0,엑티비티
4609,2020,23310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,75000,3,1,26,6,9,6,0,0,2,3,5,3,0,0,"힐링,호캉스"
4610,2020,31270,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,29000,4,2,53,6,9,1,0,0,2,1,9,5,0,0,"힐링,호캉스"
4611,2020,31020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,30000,4,1,37,9,9,1,0,0,2,14,4,1,0,0,"힐링,호캉스"
4612,2020,31020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,80001,4,2,34,12,9,1,0,0,8,9,0,1,0,0,"힐링,호캉스"
4613,2020,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,221000,5,2,28,1,9,1,0,0,4,2,0,3,0,0,엑티비티
4614,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,180000,4,1,23,2,9,6,0,0,2,7,0,3,0,0,엑티비티
4615,2020,11210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,30000,4,1,55,4,9,6,0,0,12,1,2,3,0,0,"힐링,호캉스"
4616,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,58500,4,1,17,4,9,5,6,2,2,11,14,3,0,0,엑티비티
4617,2020,31110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,24000,4,1,42,4,9,1,0,0,9,2,0,4,0,0,"힐링,호캉스"
4618,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,38000,3,2,46,4,9,1,0,0,2,8,0,3,0,0,"힐링,호캉스"
4619,2020,31020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,21600,4,1,46,5,9,6,0,0,14,9,4,4,0,0,"힐링,호캉스"
4620,2020,35040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,47000,4,2,53,5,9,1,0,0,8,2,0,3,0,0,"힐링,호캉스"
4621,2020,31170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,30000,4,2,49,5,9,1,0,0,8,0,0,3,0,0,"식도락,맛집투어"
4622,2020,31130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,2,63,6,9,1,0,0,11,14,5,3,0,0,"힐링,호캉스"
4623,2020,35050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,130000,3,1,58,7,9,6,0,0,8,4,2,1,0,0,"힐링,호캉스"
4624,2020,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,32000,4,2,53,7,9,1,0,0,14,2,3,3,0,0,"축제,관광"
4625,2020,34370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,55000,4,2,45,7,9,1,0,0,3,4,0,3,0,0,"힐링,호캉스"
4626,2020,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,57000,4,1,42,8,9,1,0,0,1,2,14,4,0,0,"힐링,호캉스"
4627,2020,11240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,1,22,5,9,5,0,0,3,5,0,3,0,0,"힐링,호캉스"
4628,2020,31200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,5,1,35,6,9,1,0,0,3,4,1,1,0,0,"힐링,호캉스"
4629,2020,32030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,300000,5,1,38,9,9,1,0,0,4,5,14,1,0,0,"힐링,호캉스"
4630,2020,31010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,23500,4,2,64,1,9,1,0,0,1,2,0,5,0,0,"축제,관광"
4631,2020,31030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,55000,5,2,20,4,9,6,5,2,3,4,0,3,0,0,"힐링,호캉스"
4632,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,50000,4,1,22,7,9,1,0,0,1,3,0,3,0,0,엑티비티
4633,2020,11010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,100000,4,1,56,1,10,1,0,0,3,0,0,1,0,0,"축제,관광"
4634,2020,32310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000,4,2,43,2,10,1,0,0,8,3,0,0,0,0,"식도락,맛집투어"
4635,2020,11050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,3,1,30000,5,2,38,4,10,1,0,0,15,0,0,1,0,0,"힐링,호캉스"
4636,2020,32060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,99999,4,2,47,1,10,1,0,0,1,0,0,4,0,0,"힐링,호캉스"
4637,2020,11030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,30000,4,2,19,1,10,6,0,0,2,0,0,3,0,0,"식도락,맛집투어"
4638,2020,31370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,50000,4,1,19,1,10,1,0,0,4,0,0,3,0,0,"힐링,호캉스"
4639,2020,32060,32060,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,14,0,0,2,0,100000,4,1,64,3,10,1,0,0,1,0,0,1,0,0,"식도락,맛집투어"
4640,2020,11210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000,3,2,19,8,10,6,5,2,5,0,0,0,0,0,"축제,관광"
4641,2020,31190,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,200001,4,2,33,12,10,1,0,0,10,0,0,1,0,0,엑티비티
4642,2020,32020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,3,1,99999,3,1,30,3,10,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
4643,2020,11160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,49000,3,2,77,7,10,2,5,0,5,1,0,0,0,0,"축제,관광"
4644,2020,11110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,114000,4,2,29,9,10,6,5,2,5,14,0,3,0,0,"축제,관광"
4645,2020,32330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,119000,5,2,63,6,10,1,0,0,8,5,15,1,0,0,"식도락,맛집투어"
4646,2020,32050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,50001,4,1,54,10,10,1,0,0,15,0,0,1,0,0,"힐링,호캉스"
4647,2020,32410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,38001,4,2,32,9,10,1,0,0,2,4,0,1,0,0,"힐링,호캉스"
4648,2020,31270,11240,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,143000,4,2,29,1,10,6,5,2,2,14,1,2,0,0,엑티비티
4649,2020,25050,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,4,0,200000,4,2,20,5,10,6,0,0,6,0,0,3,0,0,"힐링,호캉스"
4650,2020,11240,31240,32060,11240,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,110000,4,2,65,9,10,1,0,0,15,7,8,1,0,0,"식도락,맛집투어"
4651,2020,32020,11240,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,150000,4,2,31,1,10,6,2,0,7,0,0,0,0,0,엑티비티
4652,2020,32060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,56000,4,2,44,12,10,1,0,0,4,0,0,0,0,0,"축제,관광"
4653,2020,32310,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,3,0,3,0,480000,4,1,20,5,10,1,0,0,14,0,0,3,0,0,엑티비티
4654,2020,11090,11230,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,12,12,0,3,0,250000,4,1,47,9,10,1,0,0,7,0,0,1,0,0,엑티비티
4655,2020,31260,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,2,0,115000,3,2,39,10,10,1,0,0,15,0,0,2,0,0,"힐링,호캉스"
4656,2020,32030,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,4,0,6,2,900006,5,2,43,1,11,1,0,0,14,0,0,1,0,0,"힐링,호캉스"
4657,2020,33380,33370,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,170000,4,1,44,3,11,1,0,0,8,9,0,3,0,0,"식도락,맛집투어"
4658,2020,31090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,161997,4,1,32,6,11,1,0,0,8,2,0,4,0,0,"식도락,맛집투어"
4659,2020,33380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,5,0,508000,5,2,34,7,11,1,0,0,1,4,6,3,0,0,"힐링,호캉스"
4660,2020,35020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,130500,4,2,37,5,11,1,0,0,1,4,2,3,0,0,"힐링,호캉스"
4661,2020,32340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,144000,4,2,48,6,11,1,0,0,1,5,0,1,0,0,"힐링,호캉스"
4662,2020,37030,37030,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,2,0,200000,3,1,24,8,11,1,0,0,2,4,14,3,0,0,"힐링,호캉스"
4663,2020,32010,32010,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,12,0,0,4,0,150000,3,1,16,8,11,1,0,0,4,3,2,1,0,0,"힐링,호캉스"
4664,2020,32060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,150000,4,2,26,8,11,1,0,0,3,8,2,1,0,0,"힐링,호캉스"
4665,2020,33370,33030,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,11,0,8,2,650000,5,1,47,7,11,1,0,0,2,1,6,1,3,0,"힐링,호캉스"
4666,2020,32040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,1,0,300000,4,1,34,8,11,1,0,0,15,0,0,0,0,0,엑티비티
4667,2020,32010,32010,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,180000,4,1,55,8,11,1,0,0,4,2,0,1,0,0,"힐링,호캉스"
4668,2020,34040,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,200000,4,1,46,8,11,1,0,0,11,3,0,3,0,0,"힐링,호캉스"
4669,2020,32390,32390,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,10,0,0,2,0,150000,3,1,63,8,11,1,0,0,9,3,0,1,0,0,"힐링,호캉스"
4670,2020,34030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,315000,4,1,35,9,11,1,4,0,10,14,0,3,0,0,엑티비티
4671,2020,25030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,260000,4,1,37,2,11,1,0,0,5,7,0,1,0,0,엑티비티
4672,2020,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,337001,4,1,24,4,11,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
4673,2020,36060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,71000,4,2,45,3,11,1,0,0,2,1,5,3,0,0,"힐링,호캉스"
4674,2020,29010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,46000,4,2,53,11,11,1,0,0,14,2,0,1,0,0,"힐링,호캉스"
4675,2020,33330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,89997,4,2,71,1,11,1,0,0,15,0,0,5,0,0,"힐링,호캉스"
4676,2020,34080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,135000,4,2,53,7,11,1,0,0,14,2,0,2,0,0,"식도락,맛집투어"
4677,2020,29010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,40000,4,1,78,2,11,1,0,0,2,1,0,1,0,0,"힐링,호캉스"
4678,2020,32060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,447000,5,2,49,2,11,1,0,0,2,8,0,1,0,0,"힐링,호캉스"
4679,2020,25050,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,2,65,7,11,1,0,0,4,3,0,1,0,0,"힐링,호캉스"
4680,2020,36020,36020,36020,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,10,10,0,2,0,350000,4,2,26,7,11,1,0,0,2,3,0,3,0,0,"힐링,호캉스"
4681,2020,34010,33360,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,12,12,0,4,2,190000,4,2,36,8,11,1,0,0,3,5,1,1,0,0,"힐링,호캉스"
4682,2020,31280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,84000,5,2,25,2,11,1,0,0,14,7,0,3,0,0,엑티비티
4683,2020,36060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,71000,4,1,35,3,11,1,0,0,2,0,0,3,0,0,"힐링,호캉스"
4684,2020,25030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,37000,3,1,46,8,11,1,0,0,1,2,4,4,0,0,엑티비티
4685,2020,25010,25010,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,14,0,0,3,0,100001,4,2,25,7,11,1,0,0,2,7,0,3,0,0,엑티비티
4686,2020,29010,25050,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,27000,4,1,44,7,11,1,0,0,4,14,0,1,0,0,"힐링,호캉스"
4687,2020,25040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,30000,4,1,24,8,11,6,0,0,3,4,8,3,0,0,"식도락,맛집투어"
4688,2020,34330,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,12,0,4,0,117000,4,1,46,10,11,1,0,0,5,6,0,1,0,0,"힐링,호캉스"
4689,2020,25040,33390,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,60000,4,1,23,1,11,1,0,0,8,14,0,3,0,0,엑티비티
4690,2020,34350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,50001,4,1,47,8,11,1,0,0,4,2,0,1,0,0,"힐링,호캉스"
4691,2020,36410,36410,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,3,1,200001,4,2,34,10,11,1,0,0,4,2,5,1,0,0,"힐링,호캉스"
4692,2020,34020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,4,1,43,10,11,1,0,0,4,2,0,1,0,0,"힐링,호캉스"
4693,2020,34370,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,2,0,200000,4,1,61,10,11,1,0,0,8,6,2,1,0,0,"힐링,호캉스"
4694,2020,32010,32010,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,2,0,200000,4,1,31,10,11,1,0,0,8,4,0,3,0,0,"힐링,호캉스"
4695,2020,29010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,4,0,100000,4,2,74,10,11,1,0,0,4,6,2,1,2,0,"힐링,호캉스"
4696,2020,34020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,1,23,10,11,1,0,0,4,5,14,3,0,0,"힐링,호캉스"
4697,2020,33020,33020,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,2,0,250000,4,2,25,10,11,1,0,0,3,14,0,3,0,0,"힐링,호캉스"
4698,2020,34040,34040,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,4,2,200000,4,2,47,10,11,1,0,0,5,2,0,1,0,0,"힐링,호캉스"
4699,2020,25010,25050,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,60000,4,2,21,10,11,1,0,0,4,11,3,1,0,0,"힐링,호캉스"
4700,2020,34010,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,0,4,2,200000,4,1,43,10,11,1,0,0,4,5,2,1,0,0,"힐링,호캉스"
4701,2020,33020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,80000,4,1,77,10,11,1,0,0,5,3,0,1,0,0,"힐링,호캉스"
4702,2020,25020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,85000,4,2,37,5,11,1,0,0,14,4,0,1,0,0,엑티비티
4703,2020,25040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70000,4,1,29,3,11,1,0,0,13,0,0,0,0,0,엑티비티
4704,2020,29010,25050,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,80000,5,1,24,6,11,1,0,0,1,2,3,3,0,0,"힐링,호캉스"
4705,2020,34380,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,200000,4,1,70,7,11,1,0,0,15,0,0,3,0,0,엑티비티
4706,2020,34020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,2,0,100000,4,1,48,7,11,1,0,0,3,0,0,1,0,0,"힐링,호캉스"
4707,2020,34020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,3,2,57,7,11,1,0,0,8,5,2,1,0,0,"식도락,맛집투어"
4708,2020,11020,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,290000,5,2,26,12,11,2,5,0,5,6,0,1,0,0,"힐링,호캉스"
4709,2020,33330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,49000,4,1,62,4,11,1,0,0,4,14,8,4,0,0,"힐링,호캉스"
4710,2020,34350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,173000,5,2,73,10,11,1,0,0,2,1,14,3,0,0,"힐링,호캉스"
4711,2020,32010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,175000,4,2,45,10,11,1,0,0,14,1,11,3,0,0,"힐링,호캉스"
4712,2020,33040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,3,2,56,3,11,1,0,0,4,14,0,1,0,0,"힐링,호캉스"
4713,2020,31190,33040,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,1,4,2,500000,4,1,44,10,11,1,0,0,14,0,0,1,0,0,"식도락,맛집투어"
4714,2020,33320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,26000,4,1,23,11,11,1,0,0,4,2,1,1,0,0,"힐링,호캉스"
4715,2020,33030,33380,33380,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,12,12,0,4,0,230000,5,1,27,10,11,1,0,0,1,14,0,1,0,0,"식도락,맛집투어"
4716,2020,33380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,117500,4,1,55,11,11,1,0,0,5,2,1,3,0,0,"힐링,호캉스"
4717,2020,25020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,60000,4,1,27,12,11,1,0,0,5,14,0,4,0,0,"힐링,호캉스"
4718,2020,34060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,108000,4,1,30,3,12,1,0,0,5,1,0,3,0,0,"축제,관광"
4719,2020,25040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,60000,4,2,29,5,12,1,0,0,11,13,2,3,0,0,"축제,관광"
4720,2020,34360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,80000,4,1,48,5,12,1,0,0,9,14,2,3,0,0,"힐링,호캉스"
4721,2020,11240,25040,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,90000,5,2,18,1,12,6,5,2,1,2,0,3,0,0,엑티비티
4722,2020,31280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,463000,4,1,39,2,12,1,0,0,7,0,0,3,0,0,엑티비티
4723,2020,34040,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,300000,4,2,56,7,12,1,0,0,1,2,4,5,0,0,"식도락,맛집투어"
4724,2020,29010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,22000,4,2,19,2,12,1,0,0,2,14,0,1,0,0,"힐링,호캉스"
4725,2020,34370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,40000,4,2,29,8,12,1,0,0,8,14,0,1,0,0,"힐링,호캉스"
4726,2020,34380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,81000,4,1,29,2,12,1,0,0,1,2,0,3,0,0,"힐링,호캉스"
4727,2020,34030,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,44000,4,2,56,2,12,1,0,0,5,2,0,1,0,0,"힐링,호캉스"
4728,2020,34330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,45000,4,1,36,2,12,1,0,0,2,5,1,1,0,0,"힐링,호캉스"
4729,2020,35320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,55500,4,1,58,2,12,1,0,0,2,1,0,3,0,0,"힐링,호캉스"
4730,2020,35380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,70000,4,1,28,3,12,1,0,0,5,1,14,3,0,0,"힐링,호캉스"
4731,2020,34380,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,59000,4,2,25,4,12,1,0,0,2,5,11,3,0,0,"힐링,호캉스"
