,place_info,area,target
19424,김포문화예술제,경기도 김포시,"축제, 관광"
19425,억새꽃축제,경기도 포천시,"축제, 관광"
19426,덕풍계곡마을,강원도 삼척시,"힐링, 호캉스"
19427,송계사,경상남도 김해시,"힐링, 호캉스"
19428,합강문화제,강원도 인제군,"축제, 관광"
19429,태백해맞이축제,강원도 태백시,"축제, 관광"
19430,계룡산분청사기축제,충청남도 공주시,"축제, 관광"
19431,금강민속축제,충청남도 금산군,"축제, 관광"
19432,무창포쭈꾸미도다리축제,충청남도 보령시,"축제, 관광"
19433,청남대,충청북도 청주시,"축제, 관광"
19434,칠충사,충청북도 괴산군,"힐링, 호캉스"
19435,수산물축제,전라남도 고흥군,"축제, 관광"
19436,영보풍향제,전라남도 영암군,"축제, 관광"
19437,녹동서원,전라남도 영암군,"축제, 관광"
19438,만수사,전라남도 장흥군,"힐링, 호캉스"
19439,키조개축제,전라남도 장흥군,"축제, 관광"
19440,법왕사,대구광역시 수성구,"힐링, 호캉스"
19441,동죽서원,전라북도 정읍시,"축제, 관광"
19442,호산서원,전라북도 완주군,"축제, 관광"
19443,주암서원,전라북도 임실군,"축제, 관광"
19444,죽계서원,전라북도 무주군,"축제, 관광"
19445,장미축제,경상남도 산청군,"축제, 관광"
19446,어린이교통체험장,경상남도 사천시,"힐링, 호캉스"
19447,군민문화제,경상북도 예천군,"축제, 관광"
19448,칠곡팜마켓축제,경상북도 칠곡군,"축제, 관광"
19449,봉계율수재,경상북도 김천시,"힐링, 호캉스"
19450,호암서원,전라북도 남원시,"축제, 관광"
19451,모항갯벌체험장,전라북도 부안군,"힐링, 호캉스"
19452,을지로한빛거리,서울특별시 중구,"힐링, 호캉스"
19453,아홉마디풀향기마을,전라북도 익산시,"힐링, 호캉스"
19454,오촌제,전라남도 고흥군,"힐링, 호캉스"
19455,고내곡저수지,충청남도 논산시,"힐링, 호캉스"
19456,신흥사,대전광역시 유성구,"힐링, 호캉스"
19457,중화사계곡,충청북도 영동군,액티비티
19458,마니사,인천광역시 강화군,"힐링, 호캉스"
19459,약사암,충청북도 영동군,"힐링, 호캉스"
19460,대각제,전라남도 함평군,"힐링, 호캉스"
19461,대양약초인삼사,충청남도 금산군,"식도락, 맛집투어"
19462,법륜사,충청남도 아산시,"힐링, 호캉스"
19463,왕복사,경상남도 산청군,"힐링, 호캉스"
19464,가마제,전라남도 영광군,"힐링, 호캉스"
19465,제주토산품,제주특별자치도 서귀포시,"식도락, 맛집투어"
19466,토교저수지,강원도 철원군,"힐링, 호캉스"
19467,피악골방죽,충청북도 청주시,"힐링, 호캉스"
19468,흙쑥물,제주특별자치도 제주시,"힐링, 호캉스"
19469,원토곡소류지,충청북도 충주시,"힐링, 호캉스"
19470,평암3제,전라남도 해남군,"힐링, 호캉스"
19471,관마3제,전라남도 진도군,"힐링, 호캉스"
19472,삼당2저수지,전라남도 진도군,"힐링, 호캉스"
19473,가향제,전라남도 진도군,"힐링, 호캉스"
19474,원남제,충청북도 증평군,"힐링, 호캉스"
19475,우천지,경상북도 영양군,"힐링, 호캉스"
19476,신제,전라남도 해남군,"힐링, 호캉스"
19477,청룡2제,전라남도 강진군,"힐링, 호캉스"
19478,호동2제,전라남도 고흥군,"힐링, 호캉스"
19479,장수제,전라남도 영암군,"힐링, 호캉스"
19480,탄정제,충청남도 청양군,"힐링, 호캉스"
19481,무덤실곡지,경상북도 청송군,"힐링, 호캉스"
19482,텃골방죽,대전광역시 유성구,"힐링, 호캉스"
19483,넘실지,경상북도 의성군,"힐링, 호캉스"
19484,구지,경상북도 군위군,"힐링, 호캉스"
19485,옥률지,경상북도 김천시,"힐링, 호캉스"
19486,호월제,전라북도 익산시,"힐링, 호캉스"
19487,버듬곡지,경상북도 영천시,"힐링, 호캉스"
19488,원불교,제주특별자치도 서귀포시,"힐링, 호캉스"
19489,안골제,전라남도 영암군,"힐링, 호캉스"
19490,송기제,전라남도 순천시,"힐링, 호캉스"
19491,등광제,전라남도 보성군,"힐링, 호캉스"
19492,당산제,전라남도 영암군,"힐링, 호캉스"
19493,송산제,전라남도 무안군,"힐링, 호캉스"
19494,용궁제,전라남도 나주시,"힐링, 호캉스"
19495,교산제,전라남도 나주시,"힐링, 호캉스"
19496,용호제,전라남도 함평군,"힐링, 호캉스"
19497,다산제,전라남도 무안군,"힐링, 호캉스"
19498,오두제,전라남도 나주시,"힐링, 호캉스"
19499,원화제,전라남도 화순군,"힐링, 호캉스"
19500,만수제,전라남도 화순군,"힐링, 호캉스"
19501,노기제,전라남도 화순군,"힐링, 호캉스"
19502,용두제,전라남도 구례군,"힐링, 호캉스"
19503,근촌제,전라남도 곡성군,"힐링, 호캉스"
19504,월계제,전라남도 함평군,"힐링, 호캉스"
19505,녹진이제,전라남도 장성군,"힐링, 호캉스"
19506,뒷뜰제,경상남도 함양군,"힐링, 호캉스"
19507,학전제,전라북도 고창군,"힐링, 호캉스"
19508,평지저수지,전라북도 고창군,"힐링, 호캉스"
19509,신성제,전라북도 정읍시,"힐링, 호캉스"
19510,부동제,전라북도 남원시,"힐링, 호캉스"
19511,탑날저수지,전라북도 임실군,"힐링, 호캉스"
19512,암포시,전라북도 임실군,"힐링, 호캉스"
19513,제내제,전라북도 정읍시,"힐링, 호캉스"
19514,산매제,전라북도 정읍시,"힐링, 호캉스"
19515,지금실제,전라북도 정읍시,"힐링, 호캉스"
19516,수월제,전라북도 임실군,"힐링, 호캉스"
19517,남계제,전라북도 진안군,"힐링, 호캉스"
19518,덕산제,전라북도 장수군,"힐링, 호캉스"
19519,합천호,경상남도 합천군,"힐링, 호캉스"
19520,양어장,전라북도 부안군,"힐링, 호캉스"
19521,서변제,전라북도 장수군,"힐링, 호캉스"
19522,큰골지,경상북도 경주시,"힐링, 호캉스"
19523,은교제,전라북도 완주군,"힐링, 호캉스"
19524,외모제,전라북도 김제시,"힐링, 호캉스"
19525,진상동제,전라북도 진안군,"힐링, 호캉스"
19526,작은지,경상북도 성주군,"힐링, 호캉스"
19527,방천지,대구광역시 달성군,"힐링, 호캉스"
19528,이곡지,대구광역시 동구,"힐링, 호캉스"
19529,외기지,경상북도 성주군,"힐링, 호캉스"
19530,아차산올레길,서울특별시 광진구,"힐링, 호캉스"
19531,광제사,경기도 용인시,"힐링, 호캉스"
19532,신수도몽돌해수욕장,경상남도 사천시,액티비티
19533,연대도해수욕장,경상남도 통영시,액티비티
19534,지장정사,충청남도 논산시,"힐링, 호캉스"
19535,미륵암,부산광역시 동래구,"힐링, 호캉스"
19536,백운암,서울특별시 성북구,"힐링, 호캉스"
19537,봉화사,충청북도 청주시,"힐링, 호캉스"
19538,대흥사,경상남도 창원시,"힐링, 호캉스"
19539,응화심인당,대전광역시 대덕구,"힐링, 호캉스"
19540,크리아트,강원도 정선군,"식도락, 맛집투어"
19541,신선사,경상북도 경주시,"힐링, 호캉스"
19542,대동금속공예,서울특별시 마포구,"식도락, 맛집투어"
19543,광덕사,경상북도 경주시,"힐링, 호캉스"
19544,봉서사,충청남도 청양군,"힐링, 호캉스"
19545,지리산법화선원,경상남도 하동군,"힐링, 호캉스"
19546,정토원,경상북도 군위군,"힐링, 호캉스"
19547,달마정사,전라남도 함평군,"힐링, 호캉스"
19548,성광사,제주특별자치도 제주시,"힐링, 호캉스"
19549,천우종교신문,서울특별시 중구,"힐링, 호캉스"
19550,대중사,경기도 안성시,"힐링, 호캉스"
19551,선학원,서울특별시 강남구,"힐링, 호캉스"
19552,법륜사,충청북도 옥천군,"힐링, 호캉스"
19553,백운사,강원도 원주시,"힐링, 호캉스"
19554,백천사,대전광역시 중구,"힐링, 호캉스"
19555,토성공예사,경상남도 통영시,"식도락, 맛집투어"
19556,용문사,전라남도 함평군,"힐링, 호캉스"
19557,통도사부산포교원,부산광역시 부산진구,"힐링, 호캉스"
19558,청량사,강원도 원주시,"힐링, 호캉스"
19559,진호사,경상남도 산청군,"힐링, 호캉스"
19560,법천사,충청북도 증평군,"힐링, 호캉스"
19561,관음정사,경상남도 양산시,"힐링, 호캉스"
19562,달마사,경상북도 영주시,"힐링, 호캉스"
19563,안산대선사대부도추모관,경기도 안산시,"힐링, 호캉스"
19564,불정암,강원도 태백시,"힐링, 호캉스"
19565,성봉사,부산광역시 북구,"힐링, 호캉스"
19566,마하사,경상남도 진주시,"힐링, 호캉스"
19567,혜도암,충청북도 증평군,"힐링, 호캉스"
19568,봉환사,경상남도 거제시,"힐링, 호캉스"
19569,백월포교원,경기도 평택시,"힐링, 호캉스"
19570,심우사,경상남도 함안군,"힐링, 호캉스"
19571,보현사,경상남도 함양군,"힐링, 호캉스"
19572,자운사,부산광역시 금정구,"힐링, 호캉스"
19573,한국SGI,세종특별자치시 세종특별자치시,"힐링, 호캉스"
19574,혜원정사,제주특별자치도 제주시,"힐링, 호캉스"
19575,중앙공예사,전라북도 김제시,"식도락, 맛집투어"
19576,신불종신선도총본산,충청남도 홍성군,"힐링, 호캉스"
19577,구원사,경기도 가평군,"힐링, 호캉스"
19578,수정암,충청북도 청주시,"힐링, 호캉스"
19579,모아선물의집,인천광역시 중구,"식도락, 맛집투어"
19580,효예종관불선원,서울특별시 동대문구,"힐링, 호캉스"
19581,보덕사,경상북도 의성군,"힐링, 호캉스"
19582,숭보사,인천광역시 부평구,"힐링, 호캉스"
19583,팔등사,전라북도 익산시,"힐링, 호캉스"
19584,정토사,경상남도 진주시,"힐링, 호캉스"
19585,영명사,경상북도 김천시,"힐링, 호캉스"
19586,성진기프트프라자,전라북도 전주시,"식도락, 맛집투어"
19587,금선사절,경상북도 경주시,"힐링, 호캉스"
19588,식물원들꽃세상,충청남도 천안시,액티비티
19589,적선사,경상북도 경산시,"힐링, 호캉스"
19590,중앙공예사,대전광역시 동구,"식도락, 맛집투어"
19591,구룡사,충청남도 논산시,"힐링, 호캉스"
19592,대승원,대구광역시 달서구,"힐링, 호캉스"
19593,수도암,대구광역시 동구,"힐링, 호캉스"
19594,약천사,경상북도 청도군,"힐링, 호캉스"
19595,삼덕사,경상남도 통영시,"힐링, 호캉스"
19596,죽림정사,충청남도 논산시,"힐링, 호캉스"
19597,국보예술,광주광역시 서구,"식도락, 맛집투어"
19598,한성포교원,서울특별시 중랑구,"힐링, 호캉스"
19599,무심사,경상남도 고성군,"힐링, 호캉스"
19600,정각사,경상남도 산청군,"힐링, 호캉스"
19601,자비정사,제주특별자치도 제주시,"힐링, 호캉스"
19602,용국사,경상남도 사천시,"힐링, 호캉스"
19603,정락사,경기도 안성시,"힐링, 호캉스"
19604,세지암,인천광역시 부평구,"힐링, 호캉스"
19605,금당불교미술원,대구광역시 달서구,"힐링, 호캉스"
19606,사천왕사,경상북도 경주시,"힐링, 호캉스"
19607,혜심정사,경기도 남양주시,"힐링, 호캉스"
19608,잔디블럭광장,충청남도 부여군,"힐링, 호캉스"
19609,창녕합천보문화관,경상남도 창녕군,"힐링, 호캉스"
19610,선재선재사,경상북도 문경시,"힐링, 호캉스"
19611,향교말,충청남도 보령시,"축제, 관광"
19612,서원골,경상북도 칠곡군,"축제, 관광"
19613,단계서당,경상북도 경주시,"축제, 관광"
19614,숨은폭포,강원도 인제군,액티비티
19615,영월동강축제,강원도 영월군,"축제, 관광"
19616,경주버섯축제,경상북도 경주시,"축제, 관광"
19617,양산해수욕장,전라남도 신안군,액티비티
19618,북한산둘레길,서울특별시 도봉구,"힐링, 호캉스"
19619,여수해양레일바이크,전라남도 여수시,"힐링, 호캉스"
19620,아실암,전라남도 보성군,"힐링, 호캉스"
19621,원통사,충청남도 공주시,"힐링, 호캉스"
19622,천명사,부산광역시 동구,"힐링, 호캉스"
19623,신세계쇼앤서커스,제주특별자치도 서귀포시,"힐링, 호캉스"
19624,레일바이크,제주특별자치도 제주시,"힐링, 호캉스"
19625,갈목해수욕장,충청남도 서천군,액티비티
19626,몽돌해수욕장,전라북도 군산시,액티비티
19627,화순국화향연,전라남도 화순군,"축제, 관광"
19628,한담해변,제주특별자치도 제주시,액티비티
19629,성당포구금강체험관,전라북도 익산시,액티비티
19630,안동문화의거리,경상북도 안동시,"식도락, 맛집투어"
19631,노원정토회,서울특별시 노원구,"힐링, 호캉스"
19632,지리산유아숲체험원,경상남도 함양군,액티비티
19633,여수해상케이블카돌산탑승장,전라남도 여수시,"힐링, 호캉스"
19634,은적사,전라남도 해남군,"힐링, 호캉스"
19635,청룡사,경상북도 상주시,"힐링, 호캉스"
19636,옥계해수욕장,경상남도 거제시,액티비티
19637,대룡폭포,대구광역시 수성구,액티비티
19638,자정원,경기도 의왕시,"힐링, 호캉스"
19639,장엄사,인천광역시 강화군,"힐링, 호캉스"
19640,송덕사,강원도 횡성군,"힐링, 호캉스"
19641,비법사,경기도 안성시,"힐링, 호캉스"
19642,양계사,경상남도 합천군,"힐링, 호캉스"
19643,백운정사,경기도 양평군,"힐링, 호캉스"
19644,죽림사,강원도 강릉시,"힐링, 호캉스"
19645,진강사,강원도 평창군,"힐링, 호캉스"
19646,보광사,서울특별시 노원구,"힐링, 호캉스"
19647,불국사,서울특별시 종로구,"힐링, 호캉스"
19648,불암사,경기도 안양시,"힐링, 호캉스"
19649,단봉암,충청북도 단양군,"힐링, 호캉스"
19650,거북암,경상북도 경산시,"힐링, 호캉스"
19651,선광사,대구광역시 동구,"힐링, 호캉스"
19652,석주사,대구광역시 달성군,"힐링, 호캉스"
19653,학성사,경상북도 경주시,"힐링, 호캉스"
19654,구선사,울산광역시 울주군,"힐링, 호캉스"
19655,성불사,경상북도 고령군,"힐링, 호캉스"
19656,도원암,경상북도 고령군,"힐링, 호캉스"
19657,수도사,충청남도 서천군,"힐링, 호캉스"
19658,광명사,충청남도 논산시,"힐링, 호캉스"
19659,봉운사,전라북도 완주군,"힐링, 호캉스"
